Filename,Predictions,Calories per 100 g
gyoza/gyoza.925.jpg,cheese cake,321 cal
french fries/french_fries.997.jpg,cheese cake,321 cal
ice-cream/ice_cream.752.jpg,cheese cake,321 cal
ice-cream/ice_cream.962.jpg,cheese cake,321 cal
fried rice/fried_rice.882.jpg,cheese cake,321 cal
oyster/oysters.996.jpg,cheese cake,321 cal
ice-cream/ice_cream.796.jpg,cheese cake,321 cal
scallops/scallops.739.jpg,cheese cake,321 cal
scallops/scallops.745.jpg,cheese cake,321 cal
oyster/oysters.739.jpg,cheese cake,321 cal
donuts/donuts.812.jpg,cheese cake,321 cal
fried rice/fried_rice.771.jpg,cheese cake,321 cal
waffle/waffle.953.jpg,cheese cake,321 cal
oyster/oysters.829.jpg,cheese cake,321 cal
oyster/oysters.883.jpg,cheese cake,321 cal
chicken wings/chicken_wings.790.jpg,cheese cake,321 cal
fried rice/fried_rice.942.jpg,cheese cake,321 cal
french fries/french_fries.940.jpg,cheese cake,321 cal
waffle/waffle.920.jpg,cheese cake,321 cal
chicken wings/chicken_wings.825.jpg,cheese cake,321 cal
donuts/donuts.975.jpg,cheese cake,321 cal
waffle/waffle.943.jpg,cheese cake,321 cal
ice-cream/ice_cream.700.jpg,cheese cake,321 cal
waffle/waffle.741.jpg,cheese cake,321 cal
fried rice/fried_rice.948.jpg,cheese cake,321 cal
french fries/french_fries.722.jpg,cheese cake,321 cal
oyster/oysters.737.jpg,cheese cake,321 cal
ice-cream/ice_cream.985.jpg,cheese cake,321 cal
ice-cream/ice_cream.928.jpg,cheese cake,321 cal
oyster/oysters.995.jpg,cheese cake,321 cal
french fries/french_fries.928.jpg,cheese cake,321 cal
waffle/waffle.756.jpg,cheese cake,321 cal
french fries/french_fries.915.jpg,cheese cake,321 cal
donuts/donuts.715.jpg,cheese cake,321 cal
fried rice/fried_rice.966.jpg,cheese cake,321 cal
waffle/waffle.710.jpg,cheese cake,321 cal
waffle/waffle.976.jpg,cheese cake,321 cal
donuts/donuts.843.jpg,cheese cake,321 cal
chicken wings/chicken_wings.766.jpg,cheese cake,321 cal
oyster/oysters.873.jpg,cheese cake,321 cal
fried rice/fried_rice.749.jpg,cheese cake,321 cal
gyoza/gyoza.965.jpg,cheese cake,321 cal
gyoza/gyoza.922.jpg,cheese cake,321 cal
waffle/waffle.785.jpg,cheese cake,321 cal
waffle/waffle.828.jpg,cheese cake,321 cal
ice-cream/ice_cream.864.jpg,cheese cake,321 cal
oyster/oysters.725.jpg,cheese cake,321 cal
gyoza/gyoza.983.jpg,cheese cake,321 cal
ice-cream/ice_cream.946.jpg,cheese cake,321 cal
cheese cake/cheesecake.702.jpg,cheese cake,321 cal
chicken wings/chicken_wings.753.jpg,cheese cake,321 cal
scallops/scallops.727.jpg,cheese cake,321 cal
chicken wings/chicken_wings.974.jpg,cheese cake,321 cal
donuts/donuts.977.jpg,cheese cake,321 cal
french fries/french_fries.962.jpg,cheese cake,321 cal
scallops/scallops.859.jpg,cheese cake,321 cal
cheese cake/cheesecake.857.jpg,cheese cake,321 cal
scallops/scallops.923.jpg,cheese cake,321 cal
gyoza/gyoza.799.jpg,cheese cake,321 cal
oyster/oysters.707.jpg,cheese cake,321 cal
gyoza/gyoza.743.jpg,cheese cake,321 cal
donuts/donuts.755.jpg,cheese cake,321 cal
oyster/oysters.842.jpg,cheese cake,321 cal
chicken wings/chicken_wings.980.jpg,cheese cake,321 cal
cheese cake/cheesecake.783.jpg,cheese cake,321 cal
fried rice/fried_rice.844.jpg,cheese cake,321 cal
waffle/waffle.846.jpg,cheese cake,321 cal
donuts/donuts.813.jpg,cheese cake,321 cal
scallops/scallops.893.jpg,cheese cake,321 cal
french fries/french_fries.772.jpg,cheese cake,321 cal
waffle/waffle.938.jpg,cheese cake,321 cal
chicken wings/chicken_wings.840.jpg,cheese cake,321 cal
ice-cream/ice_cream.842.jpg,cheese cake,321 cal
waffle/waffle.822.jpg,cheese cake,321 cal
gyoza/gyoza.948.jpg,cheese cake,321 cal
oyster/oysters.979.jpg,cheese cake,321 cal
donuts/donuts.901.jpg,cheese cake,321 cal
gyoza/gyoza.731.jpg,cheese cake,321 cal
scallops/scallops.810.jpg,cheese cake,321 cal
waffle/waffle.824.jpg,cheese cake,321 cal
scallops/scallops.931.jpg,cheese cake,321 cal
gyoza/gyoza.920.jpg,cheese cake,321 cal
french fries/french_fries.746.jpg,cheese cake,321 cal
gyoza/gyoza.980.jpg,cheese cake,321 cal
waffle/waffle.730.jpg,cheese cake,321 cal
scallops/scallops.877.jpg,cheese cake,321 cal
fried rice/fried_rice.792.jpg,cheese cake,321 cal
waffle/waffle.736.jpg,cheese cake,321 cal
scallops/scallops.796.jpg,cheese cake,321 cal
donuts/donuts.961.jpg,cheese cake,321 cal
gyoza/gyoza.984.jpg,cheese cake,321 cal
ice-cream/ice_cream.874.jpg,cheese cake,321 cal
chicken wings/chicken_wings.938.jpg,cheese cake,321 cal
fried rice/fried_rice.733.jpg,cheese cake,321 cal
gyoza/gyoza.729.jpg,cheese cake,321 cal
scallops/scallops.783.jpg,cheese cake,321 cal
chicken wings/chicken_wings.986.jpg,cheese cake,321 cal
cheese cake/cheesecake.705.jpg,cheese cake,321 cal
fried rice/fried_rice.756.jpg,cheese cake,321 cal
scallops/scallops.852.jpg,cheese cake,321 cal
french fries/french_fries.793.jpg,cheese cake,321 cal
fried rice/fried_rice.782.jpg,cheese cake,321 cal
fried rice/fried_rice.700.jpg,cheese cake,321 cal
fried rice/fried_rice.765.jpg,cheese cake,321 cal
fried rice/fried_rice.869.jpg,cheese cake,321 cal
fried rice/fried_rice.960.jpg,cheese cake,321 cal
waffle/waffle.810.jpg,cheese cake,321 cal
scallops/scallops.959.jpg,cheese cake,321 cal
gyoza/gyoza.733.jpg,cheese cake,321 cal
gyoza/gyoza.771.jpg,cheese cake,321 cal
cheese cake/cheesecake.706.jpg,cheese cake,321 cal
cheese cake/cheesecake.818.jpg,cheese cake,321 cal
chicken wings/chicken_wings.714.jpg,cheese cake,321 cal
gyoza/gyoza.897.jpg,cheese cake,321 cal
waffle/waffle.777.jpg,cheese cake,321 cal
oyster/oysters.721.jpg,cheese cake,321 cal
oyster/oysters.840.jpg,cheese cake,321 cal
waffle/waffle.996.jpg,cheese cake,321 cal
ice-cream/ice_cream.891.jpg,cheese cake,321 cal
french fries/french_fries.966.jpg,cheese cake,321 cal
waffle/waffle.980.jpg,cheese cake,321 cal
oyster/oysters.857.jpg,cheese cake,321 cal
ice-cream/ice_cream.851.jpg,cheese cake,321 cal
fried rice/fried_rice.712.jpg,cheese cake,321 cal
ice-cream/ice_cream.773.jpg,cheese cake,321 cal
cheese cake/cheesecake.988.jpg,cheese cake,321 cal
oyster/oysters.853.jpg,cheese cake,321 cal
french fries/french_fries.730.jpg,cheese cake,321 cal
french fries/french_fries.739.jpg,cheese cake,321 cal
donuts/donuts.956.jpg,cheese cake,321 cal
scallops/scallops.775.jpg,cheese cake,321 cal
waffle/waffle.903.jpg,cheese cake,321 cal
chicken wings/chicken_wings.775.jpg,cheese cake,321 cal
ice-cream/ice_cream.788.jpg,cheese cake,321 cal
oyster/oysters.777.jpg,cheese cake,321 cal
gyoza/gyoza.832.jpg,cheese cake,321 cal
donuts/donuts.771.jpg,cheese cake,321 cal
waffle/waffle.852.jpg,cheese cake,321 cal
gyoza/gyoza.975.jpg,cheese cake,321 cal
french fries/french_fries.789.jpg,cheese cake,321 cal
fried rice/fried_rice.934.jpg,cheese cake,321 cal
oyster/oysters.936.jpg,cheese cake,321 cal
donuts/donuts.904.jpg,cheese cake,321 cal
fried rice/fried_rice.819.jpg,cheese cake,321 cal
ice-cream/ice_cream.805.jpg,cheese cake,321 cal
cheese cake/cheesecake.841.jpg,cheese cake,321 cal
french fries/french_fries.904.jpg,cheese cake,321 cal
gyoza/gyoza.762.jpg,cheese cake,321 cal
scallops/scallops.738.jpg,cheese cake,321 cal
chicken wings/chicken_wings.846.jpg,cheese cake,321 cal
waffle/waffle.817.jpg,cheese cake,321 cal
gyoza/gyoza.992.jpg,cheese cake,321 cal
scallops/scallops.936.jpg,cheese cake,321 cal
cheese cake/cheesecake.913.jpg,cheese cake,321 cal
waffle/waffle.876.jpg,cheese cake,321 cal
donuts/donuts.741.jpg,cheese cake,321 cal
fried rice/fried_rice.964.jpg,cheese cake,321 cal
ice-cream/ice_cream.961.jpg,cheese cake,321 cal
fried rice/fried_rice.773.jpg,cheese cake,321 cal
french fries/french_fries.718.jpg,cheese cake,321 cal
chicken wings/chicken_wings.756.jpg,cheese cake,321 cal
waffle/waffle.760.jpg,cheese cake,321 cal
oyster/oysters.914.jpg,cheese cake,321 cal
cheese cake/cheesecake.828.jpg,cheese cake,321 cal
cheese cake/cheesecake.911.jpg,cheese cake,321 cal
ice-cream/ice_cream.902.jpg,cheese cake,321 cal
oyster/oysters.983.jpg,cheese cake,321 cal
donuts/donuts.860.jpg,cheese cake,321 cal
waffle/waffle.984.jpg,cheese cake,321 cal
french fries/french_fries.723.jpg,cheese cake,321 cal
scallops/scallops.854.jpg,cheese cake,321 cal
waffle/waffle.712.jpg,cheese cake,321 cal
oyster/oysters.832.jpg,cheese cake,321 cal
donuts/donuts.997.jpg,cheese cake,321 cal
french fries/french_fries.778.jpg,cheese cake,321 cal
oyster/oysters.743.jpg,cheese cake,321 cal
scallops/scallops.995.jpg,cheese cake,321 cal
french fries/french_fries.768.jpg,cheese cake,321 cal
scallops/scallops.885.jpg,cheese cake,321 cal
french fries/french_fries.774.jpg,cheese cake,321 cal
scallops/scallops.800.jpg,cheese cake,321 cal
gyoza/gyoza.793.jpg,cheese cake,321 cal
fried rice/fried_rice.786.jpg,cheese cake,321 cal
gyoza/gyoza.819.jpg,cheese cake,321 cal
cheese cake/cheesecake.808.jpg,cheese cake,321 cal
fried rice/fried_rice.706.jpg,cheese cake,321 cal
cheese cake/cheesecake.802.jpg,cheese cake,321 cal
waffle/waffle.909.jpg,cheese cake,321 cal
french fries/french_fries.706.jpg,cheese cake,321 cal
gyoza/gyoza.709.jpg,cheese cake,321 cal
donuts/donuts.814.jpg,cheese cake,321 cal
oyster/oysters.804.jpg,cheese cake,321 cal
donuts/donuts.962.jpg,cheese cake,321 cal
fried rice/fried_rice.952.jpg,cheese cake,321 cal
waffle/waffle.900.jpg,cheese cake,321 cal
oyster/oysters.794.jpg,cheese cake,321 cal
chicken wings/chicken_wings.998.jpg,cheese cake,321 cal
chicken wings/chicken_wings.863.jpg,cheese cake,321 cal
waffle/waffle.711.jpg,cheese cake,321 cal
cheese cake/cheesecake.773.jpg,cheese cake,321 cal
chicken wings/chicken_wings.746.jpg,cheese cake,321 cal
french fries/french_fries.712.jpg,cheese cake,321 cal
ice-cream/ice_cream.945.jpg,cheese cake,321 cal
fried rice/fried_rice.743.jpg,cheese cake,321 cal
oyster/oysters.978.jpg,cheese cake,321 cal
french fries/french_fries.713.jpg,cheese cake,321 cal
oyster/oysters.793.jpg,cheese cake,321 cal
fried rice/fried_rice.933.jpg,cheese cake,321 cal
french fries/french_fries.877.jpg,cheese cake,321 cal
fried rice/fried_rice.748.jpg,cheese cake,321 cal
cheese cake/cheesecake.821.jpg,cheese cake,321 cal
gyoza/gyoza.947.jpg,cheese cake,321 cal
donuts/donuts.865.jpg,cheese cake,321 cal
gyoza/gyoza.867.jpg,cheese cake,321 cal
donuts/donuts.760.jpg,cheese cake,321 cal
chicken wings/chicken_wings.888.jpg,cheese cake,321 cal
waffle/waffle.914.jpg,cheese cake,321 cal
chicken wings/chicken_wings.907.jpg,cheese cake,321 cal
fried rice/fried_rice.728.jpg,cheese cake,321 cal
oyster/oysters.904.jpg,cheese cake,321 cal
ice-cream/ice_cream.753.jpg,cheese cake,321 cal
fried rice/fried_rice.826.jpg,cheese cake,321 cal
scallops/scallops.955.jpg,cheese cake,321 cal
waffle/waffle.865.jpg,cheese cake,321 cal
donuts/donuts.727.jpg,cheese cake,321 cal
scallops/scallops.702.jpg,cheese cake,321 cal
waffle/waffle.840.jpg,cheese cake,321 cal
fried rice/fried_rice.890.jpg,cheese cake,321 cal
fried rice/fried_rice.730.jpg,cheese cake,321 cal
waffle/waffle.978.jpg,cheese cake,321 cal
ice-cream/ice_cream.767.jpg,cheese cake,321 cal
chicken wings/chicken_wings.913.jpg,cheese cake,321 cal
donuts/donuts.754.jpg,cheese cake,321 cal
ice-cream/ice_cream.888.jpg,cheese cake,321 cal
french fries/french_fries.700.jpg,cheese cake,321 cal
donuts/donuts.947.jpg,cheese cake,321 cal
chicken wings/chicken_wings.923.jpg,cheese cake,321 cal
ice-cream/ice_cream.989.jpg,cheese cake,321 cal
ice-cream/ice_cream.911.jpg,cheese cake,321 cal
oyster/oysters.856.jpg,cheese cake,321 cal
gyoza/gyoza.700.jpg,cheese cake,321 cal
scallops/scallops.883.jpg,cheese cake,321 cal
oyster/oysters.704.jpg,cheese cake,321 cal
fried rice/fried_rice.746.jpg,cheese cake,321 cal
french fries/french_fries.763.jpg,cheese cake,321 cal
french fries/french_fries.811.jpg,cheese cake,321 cal
donuts/donuts.898.jpg,cheese cake,321 cal
chicken wings/chicken_wings.901.jpg,cheese cake,321 cal
cheese cake/cheesecake.803.jpg,cheese cake,321 cal
fried rice/fried_rice.711.jpg,cheese cake,321 cal
donuts/donuts.744.jpg,cheese cake,321 cal
cheese cake/cheesecake.784.jpg,cheese cake,321 cal
fried rice/fried_rice.859.jpg,cheese cake,321 cal
cheese cake/cheesecake.899.jpg,cheese cake,321 cal
donuts/donuts.794.jpg,cheese cake,321 cal
gyoza/gyoza.761.jpg,cheese cake,321 cal
scallops/scallops.806.jpg,cheese cake,321 cal
donuts/donuts.732.jpg,cheese cake,321 cal
waffle/waffle.719.jpg,cheese cake,321 cal
chicken wings/chicken_wings.854.jpg,cheese cake,321 cal
cheese cake/cheesecake.733.jpg,cheese cake,321 cal
waffle/waffle.841.jpg,cheese cake,321 cal
oyster/oysters.702.jpg,cheese cake,321 cal
scallops/scallops.969.jpg,cheese cake,321 cal
scallops/scallops.975.jpg,cheese cake,321 cal
chicken wings/chicken_wings.836.jpg,cheese cake,321 cal
donuts/donuts.726.jpg,cheese cake,321 cal
cheese cake/cheesecake.967.jpg,cheese cake,321 cal
fried rice/fried_rice.820.jpg,cheese cake,321 cal
scallops/scallops.772.jpg,cheese cake,321 cal
donuts/donuts.848.jpg,cheese cake,321 cal
donuts/donuts.959.jpg,cheese cake,321 cal
cheese cake/cheesecake.957.jpg,cheese cake,321 cal
gyoza/gyoza.919.jpg,cheese cake,321 cal
chicken wings/chicken_wings.994.jpg,cheese cake,321 cal
fried rice/fried_rice.961.jpg,cheese cake,321 cal
french fries/french_fries.953.jpg,cheese cake,321 cal
gyoza/gyoza.826.jpg,cheese cake,321 cal
fried rice/fried_rice.840.jpg,cheese cake,321 cal
ice-cream/ice_cream.974.jpg,cheese cake,321 cal
fried rice/fried_rice.761.jpg,cheese cake,321 cal
oyster/oysters.784.jpg,cheese cake,321 cal
ice-cream/ice_cream.913.jpg,cheese cake,321 cal
waffle/waffle.899.jpg,cheese cake,321 cal
gyoza/gyoza.904.jpg,cheese cake,321 cal
fried rice/fried_rice.780.jpg,cheese cake,321 cal
french fries/french_fries.764.jpg,cheese cake,321 cal
gyoza/gyoza.912.jpg,cheese cake,321 cal
french fries/french_fries.895.jpg,cheese cake,321 cal
gyoza/gyoza.800.jpg,cheese cake,321 cal
scallops/scallops.945.jpg,cheese cake,321 cal
french fries/french_fries.889.jpg,cheese cake,321 cal
scallops/scallops.914.jpg,cheese cake,321 cal
french fries/french_fries.816.jpg,cheese cake,321 cal
chicken wings/chicken_wings.779.jpg,cheese cake,321 cal
waffle/waffle.771.jpg,cheese cake,321 cal
scallops/scallops.763.jpg,cheese cake,321 cal
waffle/waffle.883.jpg,cheese cake,321 cal
chicken wings/chicken_wings.948.jpg,cheese cake,321 cal
donuts/donuts.915.jpg,cheese cake,321 cal
french fries/french_fries.707.jpg,cheese cake,321 cal
oyster/oysters.911.jpg,cheese cake,321 cal
oyster/oysters.798.jpg,cheese cake,321 cal
french fries/french_fries.785.jpg,cheese cake,321 cal
fried rice/fried_rice.713.jpg,cheese cake,321 cal
fried rice/fried_rice.883.jpg,cheese cake,321 cal
oyster/oysters.866.jpg,cheese cake,321 cal
ice-cream/ice_cream.721.jpg,cheese cake,321 cal
oyster/oysters.754.jpg,cheese cake,321 cal
scallops/scallops.718.jpg,cheese cake,321 cal
scallops/scallops.726.jpg,cheese cake,321 cal
french fries/french_fries.780.jpg,cheese cake,321 cal
french fries/french_fries.992.jpg,cheese cake,321 cal
fried rice/fried_rice.774.jpg,cheese cake,321 cal
cheese cake/cheesecake.719.jpg,cheese cake,321 cal
gyoza/gyoza.895.jpg,cheese cake,321 cal
fried rice/fried_rice.804.jpg,cheese cake,321 cal
cheese cake/cheesecake.830.jpg,cheese cake,321 cal
cheese cake/cheesecake.970.jpg,cheese cake,321 cal
oyster/oysters.969.jpg,cheese cake,321 cal
ice-cream/ice_cream.835.jpg,cheese cake,321 cal
ice-cream/ice_cream.926.jpg,cheese cake,321 cal
donuts/donuts.912.jpg,cheese cake,321 cal
gyoza/gyoza.917.jpg,cheese cake,321 cal
chicken wings/chicken_wings.956.jpg,cheese cake,321 cal
gyoza/gyoza.717.jpg,cheese cake,321 cal
french fries/french_fries.776.jpg,cheese cake,321 cal
ice-cream/ice_cream.879.jpg,cheese cake,321 cal
gyoza/gyoza.739.jpg,cheese cake,321 cal
gyoza/gyoza.856.jpg,cheese cake,321 cal
oyster/oysters.835.jpg,cheese cake,321 cal
gyoza/gyoza.932.jpg,cheese cake,321 cal
ice-cream/ice_cream.824.jpg,cheese cake,321 cal
ice-cream/ice_cream.787.jpg,cheese cake,321 cal
french fries/french_fries.941.jpg,cheese cake,321 cal
ice-cream/ice_cream.829.jpg,cheese cake,321 cal
ice-cream/ice_cream.877.jpg,cheese cake,321 cal
gyoza/gyoza.970.jpg,cheese cake,321 cal
gyoza/gyoza.860.jpg,cheese cake,321 cal
cheese cake/cheesecake.951.jpg,cheese cake,321 cal
ice-cream/ice_cream.915.jpg,cheese cake,321 cal
french fries/french_fries.843.jpg,cheese cake,321 cal
ice-cream/ice_cream.729.jpg,cheese cake,321 cal
fried rice/fried_rice.862.jpg,cheese cake,321 cal
donuts/donuts.905.jpg,cheese cake,321 cal
gyoza/gyoza.873.jpg,cheese cake,321 cal
oyster/oysters.912.jpg,cheese cake,321 cal
ice-cream/ice_cream.952.jpg,cheese cake,321 cal
oyster/oysters.760.jpg,cheese cake,321 cal
oyster/oysters.750.jpg,cheese cake,321 cal
french fries/french_fries.964.jpg,cheese cake,321 cal
fried rice/fried_rice.856.jpg,cheese cake,321 cal
cheese cake/cheesecake.759.jpg,cheese cake,321 cal
oyster/oysters.897.jpg,cheese cake,321 cal
fried rice/fried_rice.887.jpg,cheese cake,321 cal
cheese cake/cheesecake.872.jpg,cheese cake,321 cal
ice-cream/ice_cream.760.jpg,cheese cake,321 cal
cheese cake/cheesecake.958.jpg,cheese cake,321 cal
cheese cake/cheesecake.770.jpg,cheese cake,321 cal
oyster/oysters.887.jpg,cheese cake,321 cal
oyster/oysters.943.jpg,cheese cake,321 cal
waffle/waffle.853.jpg,cheese cake,321 cal
ice-cream/ice_cream.931.jpg,cheese cake,321 cal
scallops/scallops.808.jpg,cheese cake,321 cal
chicken wings/chicken_wings.748.jpg,cheese cake,321 cal
chicken wings/chicken_wings.972.jpg,cheese cake,321 cal
chicken wings/chicken_wings.842.jpg,cheese cake,321 cal
ice-cream/ice_cream.936.jpg,cheese cake,321 cal
donuts/donuts.746.jpg,cheese cake,321 cal
chicken wings/chicken_wings.711.jpg,cheese cake,321 cal
fried rice/fried_rice.981.jpg,cheese cake,321 cal
cheese cake/cheesecake.971.jpg,cheese cake,321 cal
cheese cake/cheesecake.767.jpg,cheese cake,321 cal
gyoza/gyoza.972.jpg,cheese cake,321 cal
oyster/oysters.955.jpg,cheese cake,321 cal
chicken wings/chicken_wings.824.jpg,cheese cake,321 cal
ice-cream/ice_cream.839.jpg,cheese cake,321 cal
chicken wings/chicken_wings.984.jpg,cheese cake,321 cal
cheese cake/cheesecake.960.jpg,cheese cake,321 cal
donuts/donuts.965.jpg,cheese cake,321 cal
oyster/oysters.962.jpg,cheese cake,321 cal
fried rice/fried_rice.793.jpg,cheese cake,321 cal
ice-cream/ice_cream.966.jpg,cheese cake,321 cal
oyster/oysters.769.jpg,cheese cake,321 cal
fried rice/fried_rice.707.jpg,cheese cake,321 cal
gyoza/gyoza.945.jpg,cheese cake,321 cal
oyster/oysters.930.jpg,cheese cake,321 cal
gyoza/gyoza.880.jpg,cheese cake,321 cal
french fries/french_fries.936.jpg,cheese cake,321 cal
french fries/french_fries.767.jpg,cheese cake,321 cal
scallops/scallops.794.jpg,cheese cake,321 cal
fried rice/fried_rice.979.jpg,cheese cake,321 cal
chicken wings/chicken_wings.773.jpg,cheese cake,321 cal
gyoza/gyoza.950.jpg,cheese cake,321 cal
chicken wings/chicken_wings.932.jpg,cheese cake,321 cal
chicken wings/chicken_wings.856.jpg,cheese cake,321 cal
donuts/donuts.874.jpg,cheese cake,321 cal
scallops/scallops.913.jpg,cheese cake,321 cal
cheese cake/cheesecake.922.jpg,cheese cake,321 cal
cheese cake/cheesecake.851.jpg,cheese cake,321 cal
french fries/french_fries.939.jpg,cheese cake,321 cal
ice-cream/ice_cream.904.jpg,cheese cake,321 cal
fried rice/fried_rice.954.jpg,cheese cake,321 cal
french fries/french_fries.732.jpg,cheese cake,321 cal
ice-cream/ice_cream.905.jpg,cheese cake,321 cal
scallops/scallops.993.jpg,cheese cake,321 cal
ice-cream/ice_cream.853.jpg,cheese cake,321 cal
oyster/oysters.846.jpg,cheese cake,321 cal
fried rice/fried_rice.816.jpg,cheese cake,321 cal
waffle/waffle.825.jpg,cheese cake,321 cal
donuts/donuts.767.jpg,cheese cake,321 cal
ice-cream/ice_cream.859.jpg,cheese cake,321 cal
gyoza/gyoza.853.jpg,cheese cake,321 cal
oyster/oysters.809.jpg,cheese cake,321 cal
oyster/oysters.738.jpg,cheese cake,321 cal
waffle/waffle.858.jpg,cheese cake,321 cal
cheese cake/cheesecake.954.jpg,cheese cake,321 cal
scallops/scallops.740.jpg,cheese cake,321 cal
ice-cream/ice_cream.849.jpg,cheese cake,321 cal
chicken wings/chicken_wings.787.jpg,cheese cake,321 cal
gyoza/gyoza.701.jpg,cheese cake,321 cal
ice-cream/ice_cream.994.jpg,cheese cake,321 cal
cheese cake/cheesecake.992.jpg,cheese cake,321 cal
waffle/waffle.940.jpg,cheese cake,321 cal
chicken wings/chicken_wings.870.jpg,cheese cake,321 cal
waffle/waffle.874.jpg,cheese cake,321 cal
waffle/waffle.992.jpg,cheese cake,321 cal
waffle/waffle.718.jpg,cheese cake,321 cal
cheese cake/cheesecake.766.jpg,cheese cake,321 cal
waffle/waffle.796.jpg,cheese cake,321 cal
french fries/french_fries.825.jpg,cheese cake,321 cal
cheese cake/cheesecake.955.jpg,cheese cake,321 cal
waffle/waffle.815.jpg,cheese cake,321 cal
fried rice/fried_rice.837.jpg,cheese cake,321 cal
donuts/donuts.948.jpg,cheese cake,321 cal
oyster/oysters.824.jpg,cheese cake,321 cal
waffle/waffle.925.jpg,cheese cake,321 cal
oyster/oysters.843.jpg,cheese cake,321 cal
donuts/donuts.737.jpg,cheese cake,321 cal
french fries/french_fries.880.jpg,cheese cake,321 cal
chicken wings/chicken_wings.887.jpg,cheese cake,321 cal
french fries/french_fries.795.jpg,cheese cake,321 cal
fried rice/fried_rice.907.jpg,cheese cake,321 cal
cheese cake/cheesecake.919.jpg,cheese cake,321 cal
gyoza/gyoza.981.jpg,cheese cake,321 cal
cheese cake/cheesecake.888.jpg,cheese cake,321 cal
french fries/french_fries.972.jpg,cheese cake,321 cal
donuts/donuts.937.jpg,cheese cake,321 cal
cheese cake/cheesecake.763.jpg,cheese cake,321 cal
fried rice/fried_rice.917.jpg,cheese cake,321 cal
oyster/oysters.954.jpg,cheese cake,321 cal
chicken wings/chicken_wings.780.jpg,cheese cake,321 cal
waffle/waffle.779.jpg,cheese cake,321 cal
fried rice/fried_rice.835.jpg,cheese cake,321 cal
oyster/oysters.990.jpg,cheese cake,321 cal
fried rice/fried_rice.734.jpg,cheese cake,321 cal
cheese cake/cheesecake.801.jpg,cheese cake,321 cal
donuts/donuts.716.jpg,cheese cake,321 cal
cheese cake/cheesecake.895.jpg,cheese cake,321 cal
gyoza/gyoza.838.jpg,cheese cake,321 cal
fried rice/fried_rice.722.jpg,cheese cake,321 cal
donuts/donuts.735.jpg,cheese cake,321 cal
ice-cream/ice_cream.870.jpg,cheese cake,321 cal
french fries/french_fries.878.jpg,cheese cake,321 cal
french fries/french_fries.740.jpg,cheese cake,321 cal
chicken wings/chicken_wings.833.jpg,cheese cake,321 cal
fried rice/fried_rice.831.jpg,cheese cake,321 cal
donuts/donuts.892.jpg,cheese cake,321 cal
donuts/donuts.867.jpg,cheese cake,321 cal
chicken wings/chicken_wings.983.jpg,cheese cake,321 cal
scallops/scallops.712.jpg,cheese cake,321 cal
oyster/oysters.852.jpg,cheese cake,321 cal
cheese cake/cheesecake.862.jpg,cheese cake,321 cal
donuts/donuts.830.jpg,cheese cake,321 cal
donuts/donuts.936.jpg,cheese cake,321 cal
fried rice/fried_rice.702.jpg,cheese cake,321 cal
cheese cake/cheesecake.826.jpg,cheese cake,321 cal
waffle/waffle.878.jpg,cheese cake,321 cal
donuts/donuts.768.jpg,cheese cake,321 cal
oyster/oysters.957.jpg,cheese cake,321 cal
waffle/waffle.993.jpg,cheese cake,321 cal
gyoza/gyoza.833.jpg,cheese cake,321 cal
waffle/waffle.832.jpg,cheese cake,321 cal
cheese cake/cheesecake.794.jpg,cheese cake,321 cal
french fries/french_fries.913.jpg,cheese cake,321 cal
french fries/french_fries.921.jpg,cheese cake,321 cal
oyster/oysters.718.jpg,cheese cake,321 cal
cheese cake/cheesecake.716.jpg,cheese cake,321 cal
ice-cream/ice_cream.896.jpg,cheese cake,321 cal
ice-cream/ice_cream.703.jpg,cheese cake,321 cal
waffle/waffle.835.jpg,cheese cake,321 cal
french fries/french_fries.868.jpg,cheese cake,321 cal
scallops/scallops.797.jpg,cheese cake,321 cal
scallops/scallops.744.jpg,cheese cake,321 cal
gyoza/gyoza.736.jpg,cheese cake,321 cal
chicken wings/chicken_wings.707.jpg,cheese cake,321 cal
waffle/waffle.861.jpg,cheese cake,321 cal
french fries/french_fries.866.jpg,cheese cake,321 cal
waffle/waffle.891.jpg,cheese cake,321 cal
donuts/donuts.928.jpg,cheese cake,321 cal
chicken wings/chicken_wings.927.jpg,cheese cake,321 cal
fried rice/fried_rice.878.jpg,cheese cake,321 cal
cheese cake/cheesecake.700.jpg,cheese cake,321 cal
french fries/french_fries.738.jpg,cheese cake,321 cal
ice-cream/ice_cream.793.jpg,cheese cake,321 cal
oyster/oysters.861.jpg,cheese cake,321 cal
fried rice/fried_rice.848.jpg,cheese cake,321 cal
fried rice/fried_rice.998.jpg,cheese cake,321 cal
gyoza/gyoza.973.jpg,cheese cake,321 cal
fried rice/fried_rice.752.jpg,cheese cake,321 cal
donuts/donuts.828.jpg,cheese cake,321 cal
scallops/scallops.857.jpg,cheese cake,321 cal
scallops/scallops.978.jpg,cheese cake,321 cal
french fries/french_fries.769.jpg,cheese cake,321 cal
oyster/oysters.869.jpg,cheese cake,321 cal
oyster/oysters.878.jpg,cheese cake,321 cal
french fries/french_fries.864.jpg,cheese cake,321 cal
fried rice/fried_rice.805.jpg,cheese cake,321 cal
ice-cream/ice_cream.969.jpg,cheese cake,321 cal
oyster/oysters.986.jpg,cheese cake,321 cal
